Province,District,Ward Code,Ward
Quảng Ninh,Hạ Long,6682,Yết Kiêu
Quảng Ninh,Hạ Long,6685,Trần Hưng Đạo
Quảng Ninh,Hạ Long,6688,Hồng Hải
Quảng Ninh,Hạ Long,6691,Hồng Gai
Quảng Ninh,Hạ Long,6694,Bạch Đằng
Quảng Ninh,Hạ Long,6697,Hồng Hà
Quảng Ninh,Hạ Long,6700,Tuần Châu
Quảng Ninh,Hạ Long,6703,Việt Hưng
Quảng Ninh,Hạ Long,6706,Đại Yên
Quảng Ninh,Hạ Long,7030,Hoành Bồ
Quảng Ninh,Hạ Long,7033,Kỳ Thượng
Quảng Ninh,Hạ Long,7036,Đồng Sơn
Quảng Ninh,Hạ Long,7039,Tân Dân
Quảng Ninh,Hạ Long,7042,Đồng Lâm
Quảng Ninh,Hạ Long,7045,Hòa Bình
Quảng Ninh,Hạ Long,7048,Vũ Oai
Quảng Ninh,Hạ Long,7051,Dân Chủ
Quảng Ninh,Hạ Long,7054,Quảng La
Quảng Ninh,Hạ Long,7057,Bằng Cả
Quảng Ninh,Hạ Long,7060,Thống Nhất
Quảng Ninh,Hạ Long,7063,Sơn Dương
Quảng Ninh,Hạ Long,7066,Lê Lợi
Quảng Ninh,Móng Cái,6709,Ka Long
Quảng Ninh,Móng Cái,6712,Trần Phú
Quảng Ninh,Móng Cái,6715,Ninh Dương
Quảng Ninh,Móng Cái,6718,Hoà Lạc
Quảng Ninh,Móng Cái,6721,Trà Cổ
Quảng Ninh,Móng Cái,6724,Hải Sơn
Quảng Ninh,Móng Cái,6727,Bắc Sơn
Quảng Ninh,Móng Cái,6730,Hải Đông
Quảng Ninh,Móng Cái,6733,Hải Tiến
Quảng Ninh,Móng Cái,6736,Hải Yên
Quảng Ninh,Móng Cái,6739,Quảng Nghĩa
Quảng Ninh,Móng Cái,6742,Hải Hoà
Quảng Ninh,Móng Cái,6745,Hải Xuân
Quảng Ninh,Móng Cái,6748,Vạn Ninh
Quảng Ninh,Móng Cái,6751,Bình Ngọc
Quảng Ninh,Móng Cái,6754,Vĩnh Trung
Quảng Ninh,Móng Cái,6757,Vĩnh Thực
Quảng Ninh,Cẩm Phả,6760,Mông Dương
Quảng Ninh,Cẩm Phả,6763,Cửa Ông
Quảng Ninh,Cẩm Phả,6766,Cẩm Sơn
Quảng Ninh,Cẩm Phả,6769,Cẩm Đông
Quảng Ninh,Cẩm Phả,6772,Cẩm Phú
Quảng Ninh,Cẩm Phả,6775,Cẩm Tây
Quảng Ninh,Cẩm Phả,6778,Quang Hanh
Quảng Ninh,Cẩm Phả,6781,Cẩm Thịnh
Quảng Ninh,Cẩm Phả,6784,Cẩm Thủy
Quảng Ninh,Cẩm Phả,6787,Cẩm Thạch
Quảng Ninh,Cẩm Phả,6790,Cẩm Thành
Quảng Ninh,Cẩm Phả,6793,Cẩm Trung
Quảng Ninh,Cẩm Phả,6796,Cẩm Bình
Quảng Ninh,Cẩm Phả,6799,Cộng Hòa
Quảng Ninh,Cẩm Phả,6802,Cẩm Hải
Quảng Ninh,Cẩm Phả,6805,Dương Huy
Quảng Ninh,Uông Bí,6808,Vàng Danh
Quảng Ninh,Uông Bí,6811,Thanh Sơn
Quảng Ninh,Uông Bí,6814,Bắc Sơn
Quảng Ninh,Uông Bí,6817,Quang Trung
Quảng Ninh,Uông Bí,6820,Trưng Vương
Quảng Ninh,Uông Bí,6823,Nam Khê
Quảng Ninh,Uông Bí,6826,Yên Thanh
Quảng Ninh,Uông Bí,6829,Thượng Yên Công
Quảng Ninh,Uông Bí,6832,Phương Đông
Quảng Ninh,Uông Bí,6835,Phương Nam
Quảng Ninh,Bình Liêu,6838,Bình Liêu
Quảng Ninh,Bình Liêu,6841,Hoành Mô
Quảng Ninh,Bình Liêu,6844,Đồng Tâm
Quảng Ninh,Bình Liêu,6847,Đồng Văn
Quảng Ninh,Bình Liêu,6853,Vô Ngại
Quảng Ninh,Bình Liêu,6856,Lục Hồn
Quảng Ninh,Bình Liêu,6859,Húc Động
Quảng Ninh,Tiên Yên,6862,Tiên Yên
Quảng Ninh,Tiên Yên,6865,Hà Lâu
Quảng Ninh,Tiên Yên,6868,Đại Dực
Quảng Ninh,Tiên Yên,6871,Phong Dụ
Quảng Ninh,Tiên Yên,6874,Điền Xá
Quảng Ninh,Tiên Yên,6877,Đông Ngũ
Quảng Ninh,Tiên Yên,6880,Yên Than
Quảng Ninh,Tiên Yên,6883,Đông Hải
Quảng Ninh,Tiên Yên,6886,Hải Lạng
Quảng Ninh,Tiên Yên,6889,Tiên Lãng
Quảng Ninh,Tiên Yên,6892,Đồng Rui
Quảng Ninh,Đầm Hà,6895,Đầm Hà
Quảng Ninh,Đầm Hà,6898,Quảng Lâm
Quảng Ninh,Đầm Hà,6901,Quảng An
Quảng Ninh,Đầm Hà,6904,Tân Bình
Quảng Ninh,Đầm Hà,6910,Dực Yên
Quảng Ninh,Đầm Hà,6913,Quảng Tân
Quảng Ninh,Đầm Hà,6916,Đầm Hà
Quảng Ninh,Đầm Hà,6917,Tân Lập
Quảng Ninh,Đầm Hà,6919,Đại Bình
Quảng Ninh,Hải Hà,6922,Quảng Hà
Quảng Ninh,Hải Hà,6925,Quảng Đức
Quảng Ninh,Hải Hà,6928,Quảng Sơn
Quảng Ninh,Hải Hà,6931,Quảng Thành
Quảng Ninh,Hải Hà,6937,Quảng Thịnh
Quảng Ninh,Hải Hà,6940,Quảng Minh
Quảng Ninh,Hải Hà,6943,Quảng Chính
Quảng Ninh,Hải Hà,6946,Quảng Long
Quảng Ninh,Hải Hà,6949,Đường Hoa
Quảng Ninh,Hải Hà,6952,Quảng Phong
Quảng Ninh,Hải Hà,6967,Cái Chiên
Quảng Ninh,Ba Chẽ,6970,Ba Chẽ
Quảng Ninh,Ba Chẽ,6973,Thanh Sơn
Quảng Ninh,Ba Chẽ,6976,Thanh Lâm
Quảng Ninh,Ba Chẽ,6979,Đạp Thanh
Quảng Ninh,Ba Chẽ,6982,Nam Sơn
Quảng Ninh,Ba Chẽ,6985,Lương Mông
Quảng Ninh,Ba Chẽ,6988,Đồn Đạc
Quảng Ninh,Ba Chẽ,6991,Minh Cầm
Quảng Ninh,Vân Đồn,6994,Cái Rồng
Quảng Ninh,Vân Đồn,6997,Đài Xuyên
Quảng Ninh,Vân Đồn,7000,Bình Dân
Quảng Ninh,Vân Đồn,7003,Vạn Yên
Quảng Ninh,Vân Đồn,7006,Minh Châu
Quảng Ninh,Vân Đồn,7009,Đoàn Kết
Quảng Ninh,Vân Đồn,7012,Hạ Long
Quảng Ninh,Vân Đồn,7015,Đông Xá
Quảng Ninh,Vân Đồn,7018,Bản Sen
Quảng Ninh,Vân Đồn,7021,Thắng Lợi
Quảng Ninh,Vân Đồn,7024,Quan Lạn
Quảng Ninh,Vân Đồn,7027,Ngọc Vừng
Quảng Ninh,Đông Triều,7069,Mạo Khê
Quảng Ninh,Đông Triều,7072,Đông Triều
Quảng Ninh,Đông Triều,7075,An Sinh
Quảng Ninh,Đông Triều,7078,Tràng Lương
Quảng Ninh,Đông Triều,7081,Bình Khê
Quảng Ninh,Đông Triều,7084,Việt Dân
Quảng Ninh,Đông Triều,7087,Tân Việt
Quảng Ninh,Đông Triều,7090,Bình Dương
Quảng Ninh,Đông Triều,7093,Đức Chính
Quảng Ninh,Đông Triều,7096,Tràng An
Quảng Ninh,Đông Triều,7099,Nguyễn Huệ
Quảng Ninh,Đông Triều,7102,Thủy An
Quảng Ninh,Đông Triều,7105,Xuân Sơn
Quảng Ninh,Đông Triều,7108,Hồng Thái Tây
Quảng Ninh,Đông Triều,7111,Hồng Thái Đông
Quảng Ninh,Đông Triều,7114,Hoàng Quế
Quảng Ninh,Đông Triều,7117,Yên Thọ
Quảng Ninh,Đông Triều,7120,Hồng Phong
Quảng Ninh,Đông Triều,7123,Kim Sơn
Quảng Ninh,Đông Triều,7126,Hưng Đạo
Quảng Ninh,Đông Triều,7129,Yên Đức
Quảng Ninh,Quảng Yên,7132,Quảng Yên
Quảng Ninh,Quảng Yên,7135,Đông Mai
Quảng Ninh,Quảng Yên,7138,Minh Thành
Quảng Ninh,Quảng Yên,7144,Sông Khoai
Quảng Ninh,Quảng Yên,7147,Hiệp Hòa
Quảng Ninh,Quảng Yên,7150,Cộng Hòa
Quảng Ninh,Quảng Yên,7153,Tiền An
Quảng Ninh,Quảng Yên,7156,Hoàng Tân
Quảng Ninh,Quảng Yên,7159,Tân An
Quảng Ninh,Quảng Yên,7162,Yên Giang
Quảng Ninh,Quảng Yên,7165,Nam Hoà
Quảng Ninh,Quảng Yên,7168,Hà An
Quảng Ninh,Quảng Yên,7171,Cẩm La
Quảng Ninh,Quảng Yên,7174,Phong Hải
Quảng Ninh,Quảng Yên,7177,Yên Hải
Quảng Ninh,Quảng Yên,7180,Liên Hòa
Quảng Ninh,Quảng Yên,7183,Phong Cốc
Quảng Ninh,Quảng Yên,7186,Liên Vị
Quảng Ninh,Quảng Yên,7189,Tiền Phong
Quảng Ninh,Cô Tô,7192,Cô Tô
Quảng Ninh,Cô Tô,7195,Đồng Tiến
Quảng Ninh,Cô Tô,7198,Thanh Lân
Bắc Giang,Bắc Giang,7201,Thọ Xương
Bắc Giang,Bắc Giang,7204,Trần Nguyên Hãn
Bắc Giang,Bắc Giang,7207,Ngô Quyền
Bắc Giang,Bắc Giang,7210,Hoàng Văn Thụ
Bắc Giang,Bắc Giang,7213,Trần Phú
Bắc Giang,Bắc Giang,7216,Mỹ Độ
Bắc Giang,Bắc Giang,7219,Lê Lợi
Bắc Giang,Bắc Giang,7222,Song Mai
Bắc Giang,Bắc Giang,7225,Xương Giang
Bắc Giang,Bắc Giang,7228,Đa Mai
Bắc Giang,Bắc Giang,7231,Dĩnh Kế
Bắc Giang,Bắc Giang,7441,Dĩnh Trì
Bắc Giang,Bắc Giang,7687,Tân Mỹ
Bắc Giang,Bắc Giang,7696,Đồng Sơn
Bắc Giang,Bắc Giang,7699,Tân Tiến
Bắc Giang,Bắc Giang,7705,Song Khê
Bắc Giang,Yên Thế,7243,Đồng Tiến
Bắc Giang,Yên Thế,7246,Canh Nậu
Bắc Giang,Yên Thế,7249,Xuân Lương
Bắc Giang,Yên Thế,7252,Tam Tiến
Bắc Giang,Yên Thế,7255,Đồng Vương
Bắc Giang,Yên Thế,7258,Đồng Hưu
Bắc Giang,Yên Thế,7260,Đồng Tâm
Bắc Giang,Yên Thế,7261,Tam Hiệp
Bắc Giang,Yên Thế,7264,Tiến Thắng
Bắc Giang,Yên Thế,7267,Hồng Kỳ
Bắc Giang,Yên Thế,7270,Đồng Lạc
Bắc Giang,Yên Thế,7273,Đông Sơn
Bắc Giang,Yên Thế,7276,Tân Hiệp
Bắc Giang,Yên Thế,7279,Hương Vĩ
Bắc Giang,Yên Thế,7282,Đồng Kỳ
Bắc Giang,Yên Thế,7285,An Thượng
Bắc Giang,Yên Thế,7288,Phồn Xương
Bắc Giang,Yên Thế,7291,Tân Sỏi
Bắc Giang,Yên Thế,7294,Bố Hạ
Bắc Giang,Tân Yên,7303,Lan Giới
Bắc Giang,Tân Yên,7306,Nhã Nam
Bắc Giang,Tân Yên,7309,Tân Trung
Bắc Giang,Tân Yên,7312,Đại Hóa
Bắc Giang,Tân Yên,7315,Quang Tiến
Bắc Giang,Tân Yên,7318,Phúc Sơn
Bắc Giang,Tân Yên,7321,An Dương
Bắc Giang,Tân Yên,7324,Phúc Hòa
Bắc Giang,Tân Yên,7327,Liên Sơn
Bắc Giang,Tân Yên,7330,Hợp Đức
Bắc Giang,Tân Yên,7333,Lam Cốt
Bắc Giang,Tân Yên,7336,Cao Xá
Bắc Giang,Tân Yên,7339,Cao Thượng
Bắc Giang,Tân Yên,7342,Việt Ngọc
Bắc Giang,Tân Yên,7345,Song Vân
Bắc Giang,Tân Yên,7348,Ngọc Châu
Bắc Giang,Tân Yên,7351,Ngọc Vân
Bắc Giang,Tân Yên,7354,Việt Lập
Bắc Giang,Tân Yên,7357,Liên Chung
Bắc Giang,Tân Yên,7360,Ngọc Thiện
Bắc Giang,Tân Yên,7363,Ngọc Lý
Bắc Giang,Tân Yên,7366,Quế Nham
Bắc Giang,Lạng Giang,7375,Vôi
Bắc Giang,Lạng Giang,7378,Nghĩa Hòa
Bắc Giang,Lạng Giang,7381,Nghĩa Hưng
Bắc Giang,Lạng Giang,7384,Quang Thịnh
Bắc Giang,Lạng Giang,7387,Hương Sơn
Bắc Giang,Lạng Giang,7390,Đào Mỹ
Bắc Giang,Lạng Giang,7393,Tiên Lục
Bắc Giang,Lạng Giang,7396,An Hà
Bắc Giang,Lạng Giang,7399,Kép
Bắc Giang,Lạng Giang,7402,Mỹ Hà
Bắc Giang,Lạng Giang,7405,Hương Lạc
Bắc Giang,Lạng Giang,7408,Dương Đức
Bắc Giang,Lạng Giang,7411,Tân Thanh
Bắc Giang,Lạng Giang,7414,Yên Mỹ
Bắc Giang,Lạng Giang,7417,Tân Hưng
Bắc Giang,Lạng Giang,7420,Mỹ Thái
Bắc Giang,Lạng Giang,7426,Xương Lâm
Bắc Giang,Lạng Giang,7429,Xuân Hương
Bắc Giang,Lạng Giang,7432,Tân Dĩnh
Bắc Giang,Lạng Giang,7435,Đại Lâm
Bắc Giang,Lạng Giang,7438,Thái Đào
Bắc Giang,Lục Nam,7444,Đồi Ngô
Bắc Giang,Lục Nam,7450,Đông Hưng
Bắc Giang,Lục Nam,7453,Đông Phú
Bắc Giang,Lục Nam,7456,Tam Dị
Bắc Giang,Lục Nam,7459,Bảo Sơn
Bắc Giang,Lục Nam,7462,Bảo Đài
Bắc Giang,Lục Nam,7465,Thanh Lâm
Bắc Giang,Lục Nam,7468,Tiên Nha
Bắc Giang,Lục Nam,7471,Trường Giang
Bắc Giang,Lục Nam,7477,Phương Sơn
Bắc Giang,Lục Nam,7480,Chu Điện
Bắc Giang,Lục Nam,7483,Cương Sơn
Bắc Giang,Lục Nam,7486,Nghĩa Phương
Bắc Giang,Lục Nam,7489,Vô Tranh
Bắc Giang,Lục Nam,7492,Bình Sơn
Bắc Giang,Lục Nam,7495,Lan Mẫu
Bắc Giang,Lục Nam,7498,Yên Sơn
Bắc Giang,Lục Nam,7501,Khám Lạng
Bắc Giang,Lục Nam,7504,Huyền Sơn
Bắc Giang,Lục Nam,7507,Trường Sơn
Bắc Giang,Lục Nam,7510,Lục Sơn
Bắc Giang,Lục Nam,7513,Bắc Lũng
Bắc Giang,Lục Nam,7516,Vũ Xá
Bắc Giang,Lục Nam,7519,Cẩm Lý
Bắc Giang,Lục Nam,7522,Đan Hội
Bắc Giang,Lục Ngạn,7525,Chũ
Bắc Giang,Lục Ngạn,7528,Cấm Sơn
Bắc Giang,Lục Ngạn,7531,Tân Sơn
Bắc Giang,Lục Ngạn,7534,Phong Minh
Bắc Giang,Lục Ngạn,7537,Phong Vân
Bắc Giang,Lục Ngạn,7540,Xa Lý
Bắc Giang,Lục Ngạn,7543,Hộ Đáp
Bắc Giang,Lục Ngạn,7546,Sơn Hải
Bắc Giang,Lục Ngạn,7549,Thanh Hải
Bắc Giang,Lục Ngạn,7552,Kiên Lao
Bắc Giang,Lục Ngạn,7555,Biên Sơn
Bắc Giang,Lục Ngạn,7558,Kiên Thành
Bắc Giang,Lục Ngạn,7561,Hồng Giang
Bắc Giang,Lục Ngạn,7564,Kim Sơn
Bắc Giang,Lục Ngạn,7567,Tân Hoa
Bắc Giang,Lục Ngạn,7570,Giáp Sơn
Bắc Giang,Lục Ngạn,7573,Biển Động
Bắc Giang,Lục Ngạn,7576,Quý Sơn
Bắc Giang,Lục Ngạn,7579,Trù Hựu
Bắc Giang,Lục Ngạn,7582,Phì Điền
Bắc Giang,Lục Ngạn,7588,Tân Quang
Bắc Giang,Lục Ngạn,7591,Đồng Cốc
Bắc Giang,Lục Ngạn,7594,Tân Lập
Bắc Giang,Lục Ngạn,7597,Phú Nhuận
Bắc Giang,Lục Ngạn,7600,Mỹ An
Bắc Giang,Lục Ngạn,7603,Nam Dương
Bắc Giang,Lục Ngạn,7606,Tân Mộc
Bắc Giang,Lục Ngạn,7609,Đèo Gia
Bắc Giang,Lục Ngạn,7612,Phượng Sơn
Bắc Giang,Sơn Động,7615,An Châu
Bắc Giang,Sơn Động,7616,Tây Yên Tử
Bắc Giang,Sơn Động,7621,Vân Sơn
Bắc Giang,Sơn Động,7624,Hữu Sản
Bắc Giang,Sơn Động,7627,Đại Sơn
Bắc Giang,Sơn Động,7630,Phúc Sơn
Bắc Giang,Sơn Động,7636,Giáo Liêm
Bắc Giang,Sơn Động,7642,Cẩm Đàn
Bắc Giang,Sơn Động,7645,An Lạc
Bắc Giang,Sơn Động,7648,Vĩnh An
Bắc Giang,Sơn Động,7651,Yên Định
Bắc Giang,Sơn Động,7654,Lệ Viễn
Bắc Giang,Sơn Động,7660,An Bá
Bắc Giang,Sơn Động,7663,Tuấn Đạo
Bắc Giang,Sơn Động,7666,Dương Hưu
Bắc Giang,Sơn Động,7672,Long Sơn
Bắc Giang,Sơn Động,7678,Thanh Luận
Bắc Giang,Yên Dũng,7681,Nham Biền
Bắc Giang,Yên Dũng,7682,Tân An
Bắc Giang,Yên Dũng,7684,Lão Hộ
Bắc Giang,Yên Dũng,7690,Hương Gián
Bắc Giang,Yên Dũng,7702,Quỳnh Sơn
Bắc Giang,Yên Dũng,7708,Nội Hoàng
Bắc Giang,Yên Dũng,7711,Tiền Phong
Bắc Giang,Yên Dũng,7714,Xuân Phú
Bắc Giang,Yên Dũng,7717,Tân Liễu
Bắc Giang,Yên Dũng,7720,Trí Yên
Bắc Giang,Yên Dũng,7723,Lãng Sơn
Bắc Giang,Yên Dũng,7726,Yên Lư
Bắc Giang,Yên Dũng,7729,Tiến Dũng
Bắc Giang,Yên Dũng,7735,Đức Giang
Bắc Giang,Yên Dũng,7738,Cảnh Thụy
Bắc Giang,Yên Dũng,7741,Tư Mại
Bắc Giang,Yên Dũng,7747,Đồng Việt
Bắc Giang,Yên Dũng,7750,Đồng Phúc
Bắc Giang,Việt Yên,7759,Thượng Lan
Bắc Giang,Việt Yên,7762,Việt Tiến
Bắc Giang,Việt Yên,7765,Nghĩa Trung
Bắc Giang,Việt Yên,7768,Minh Đức
Bắc Giang,Việt Yên,7771,Hương Mai
Bắc Giang,Việt Yên,7774,Tự Lạn
Bắc Giang,Việt Yên,7777,Bích Động
Bắc Giang,Việt Yên,7780,Trung Sơn
Bắc Giang,Việt Yên,7783,Hồng Thái
Bắc Giang,Việt Yên,7786,Tiên Sơn
Bắc Giang,Việt Yên,7789,Tăng Tiến
Bắc Giang,Việt Yên,7792,Quảng Minh
Bắc Giang,Việt Yên,7795,Nếnh
Bắc Giang,Việt Yên,7798,Ninh Sơn
Bắc Giang,Việt Yên,7801,Vân Trung
Bắc Giang,Việt Yên,7804,Vân Hà
Bắc Giang,Việt Yên,7807,Quang Châu
Bắc Giang,Hiệp Hòa,7813,Đồng Tân
Bắc Giang,Hiệp Hòa,7816,Thanh Vân
Bắc Giang,Hiệp Hòa,7819,Hoàng Lương
Bắc Giang,Hiệp Hòa,7822,Hoàng Vân
Bắc Giang,Hiệp Hòa,7825,Hoàng Thanh
Bắc Giang,Hiệp Hòa,7828,Hoàng An
Bắc Giang,Hiệp Hòa,7831,Ngọc Sơn
Bắc Giang,Hiệp Hòa,7834,Thái Sơn
Bắc Giang,Hiệp Hòa,7837,Hòa Sơn
Bắc Giang,Hiệp Hòa,7840,Thắng
Bắc Giang,Hiệp Hòa,7843,Quang Minh
Bắc Giang,Hiệp Hòa,7846,Lương Phong
Bắc Giang,Hiệp Hòa,7849,Hùng Sơn
Bắc Giang,Hiệp Hòa,7852,Đại Thành
Bắc Giang,Hiệp Hòa,7855,Thường Thắng
Bắc Giang,Hiệp Hòa,7858,Hợp Thịnh
Bắc Giang,Hiệp Hòa,7861,Danh Thắng
Bắc Giang,Hiệp Hòa,7864,Mai Trung
Bắc Giang,Hiệp Hòa,7867,Đoan Bái
Bắc Giang,Hiệp Hòa,7870,Bắc Lý
Bắc Giang,Hiệp Hòa,7873,Xuân Cẩm
Bắc Giang,Hiệp Hòa,7876,Hương Lâm
Bắc Giang,Hiệp Hòa,7879,Đông Lỗ
Bắc Giang,Hiệp Hòa,7882,Châu Minh
Bắc Giang,Hiệp Hòa,7885,Mai Đình
Phú Thọ,Việt Trì,7888,Dữu Lâu
Phú Thọ,Việt Trì,7891,Vân Cơ
Phú Thọ,Việt Trì,7894,Nông Trang
Phú Thọ,Việt Trì,7897,Tân Dân
Phú Thọ,Việt Trì,7900,Gia Cẩm
Phú Thọ,Việt Trì,7903,Tiên Cát
Phú Thọ,Việt Trì,7906,Thọ Sơn
Phú Thọ,Việt Trì,7909,Thanh Miếu
Phú Thọ,Việt Trì,7912,Bạch Hạc
Phú Thọ,Việt Trì,7915,Bến Gót
Phú Thọ,Việt Trì,7918,Vân Phú
Phú Thọ,Việt Trì,7921,Phượng Lâu
Phú Thọ,Việt Trì,7924,Thụy Vân
Phú Thọ,Việt Trì,7927,Minh Phương
Phú Thọ,Việt Trì,7930,Trưng Vương
Phú Thọ,Việt Trì,7933,Minh Nông
Phú Thọ,Việt Trì,7936,Sông Lô
Phú Thọ,Việt Trì,8281,Kim Đức
Phú Thọ,Việt Trì,8287,Hùng Lô
Phú Thọ,Việt Trì,8503,Hy Cương
Phú Thọ,Việt Trì,8506,Chu Hóa
Phú Thọ,Việt Trì,8515,Thanh Đình
Phú Thọ,Phú Thọ,7942,Hùng Vương
Phú Thọ,Phú Thọ,7945,Phong Châu
Phú Thọ,Phú Thọ,7948,Âu Cơ
Phú Thọ,Phú Thọ,7951,Hà Lộc
Phú Thọ,Phú Thọ,7954,Phú Hộ
Phú Thọ,Phú Thọ,7957,Văn Lung
Phú Thọ,Phú Thọ,7960,Thanh Minh
Phú Thọ,Phú Thọ,7963,Hà Thạch
Phú Thọ,Phú Thọ,7966,Thanh Vinh
Phú Thọ,Đoan Hùng,7969,Đoan Hùng
Phú Thọ,Đoan Hùng,7975,Hùng Xuyên
Phú Thọ,Đoan Hùng,7981,Bằng Luân
Phú Thọ,Đoan Hùng,7984,Vân Du
Phú Thọ,Đoan Hùng,7987,Phú Lâm
Phú Thọ,Đoan Hùng,7993,Minh Lương
Phú Thọ,Đoan Hùng,7996,Bằng Doãn
Phú Thọ,Đoan Hùng,7999,Chí Đám
Phú Thọ,Đoan Hùng,8005,Phúc Lai
Phú Thọ,Đoan Hùng,8008,Ngọc Quan
Phú Thọ,Đoan Hùng,8014,Hợp Nhất
Phú Thọ,Đoan Hùng,8017,Sóc Đăng
Phú Thọ,Đoan Hùng,8023,Tây Cốc
Phú Thọ,Đoan Hùng,8026,Yên Kiện
Phú Thọ,Đoan Hùng,8029,Hùng Long
Phú Thọ,Đoan Hùng,8032,Vụ Quang
Phú Thọ,Đoan Hùng,8035,Vân Đồn
Phú Thọ,Đoan Hùng,8038,Tiêu Sơn
Phú Thọ,Đoan Hùng,8041,Minh Tiến
Phú Thọ,Đoan Hùng,8044,Minh Phú
Phú Thọ,Đoan Hùng,8047,Chân Mộng
Phú Thọ,Đoan Hùng,8050,Ca Đình
Phú Thọ,Hạ Hoà,8053,Hạ Hoà
Phú Thọ,Hạ Hoà,8056,Đại Phạm
Phú Thọ,Hạ Hoà,8062,Đan Thượng
Phú Thọ,Hạ Hoà,8065,Hà Lương
Phú Thọ,Hạ Hoà,8071,Tứ Hiệp
Phú Thọ,Hạ Hoà,8080,Hiền Lương
Phú Thọ,Hạ Hoà,8089,Phương Viên
Phú Thọ,Hạ Hoà,8092,Gia Điền
Phú Thọ,Hạ Hoà,8095,Ấm Hạ
Phú Thọ,Hạ Hoà,8104,Hương Xạ
Phú Thọ,Hạ Hoà,8110,Xuân Áng
Phú Thọ,Hạ Hoà,8113,Yên Kỳ
Phú Thọ,Hạ Hoà,8119,Minh Hạc
Phú Thọ,Hạ Hoà,8122,Lang Sơn
Phú Thọ,Hạ Hoà,8125,Bằng Giã
Phú Thọ,Hạ Hoà,8128,Yên Luật
Phú Thọ,Hạ Hoà,8131,Vô Tranh
Phú Thọ,Hạ Hoà,8134,Văn Lang
Phú Thọ,Hạ Hoà,8140,Minh Côi
Phú Thọ,Hạ Hoà,8143,Vĩnh Chân
Phú Thọ,Thanh Ba,8152,Thanh Ba
Phú Thọ,Thanh Ba,8156,Vân Lĩnh
Phú Thọ,Thanh Ba,8158,Đông Lĩnh
Phú Thọ,Thanh Ba,8161,Đại An
Phú Thọ,Thanh Ba,8164,Hanh Cù
Phú Thọ,Thanh Ba,8170,Đồng Xuân
Phú Thọ,Thanh Ba,8173,Quảng Yên
Phú Thọ,Thanh Ba,8179,Ninh Dân
Phú Thọ,Thanh Ba,8194,Võ Lao
Phú Thọ,Thanh Ba,8197,Khải Xuân
Phú Thọ,Thanh Ba,8200,Mạn Lạn
Phú Thọ,Thanh Ba,8203,Hoàng Cương
Phú Thọ,Thanh Ba,8206,Chí Tiên
Phú Thọ,Thanh Ba,8209,Đông Thành
Phú Thọ,Thanh Ba,8215,Sơn Cương
Phú Thọ,Thanh Ba,8218,Thanh Hà
Phú Thọ,Thanh Ba,8221,Đỗ Sơn
Phú Thọ,Thanh Ba,8224,Đỗ Xuyên
Phú Thọ,Thanh Ba,8227,Lương Lỗ
Phú Thọ,Phù Ninh,8230,Phong Châu
Phú Thọ,Phù Ninh,8233,Phú Mỹ
Phú Thọ,Phù Ninh,8234,Lệ Mỹ
Phú Thọ,Phù Ninh,8236,Liên Hoa
Phú Thọ,Phù Ninh,8239,Trạm Thản
Phú Thọ,Phù Ninh,8242,Trị Quận
Phú Thọ,Phù Ninh,8245,Trung Giáp
Phú Thọ,Phù Ninh,8248,Tiên Phú
Phú Thọ,Phù Ninh,8251,Hạ Giáp
Phú Thọ,Phù Ninh,8254,Bảo Thanh
Phú Thọ,Phù Ninh,8257,Phú Lộc
Phú Thọ,Phù Ninh,8260,Gia Thanh
Phú Thọ,Phù Ninh,8263,Tiên Du
Phú Thọ,Phù Ninh,8266,Phú Nham
Phú Thọ,Phù Ninh,8272,An Đạo
Phú Thọ,Phù Ninh,8275,Bình Phú
Phú Thọ,Phù Ninh,8278,Phù Ninh
Phú Thọ,Yên Lập,8290,Yên Lập
Phú Thọ,Yên Lập,8293,Mỹ Lung
Phú Thọ,Yên Lập,8296,Mỹ Lương
Phú Thọ,Yên Lập,8299,Lương Sơn
Phú Thọ,Yên Lập,8302,Xuân An
Phú Thọ,Yên Lập,8305,Xuân Viên
Phú Thọ,Yên Lập,8308,Xuân Thủy
Phú Thọ,Yên Lập,8311,Trung Sơn
Phú Thọ,Yên Lập,8314,Hưng Long
Phú Thọ,Yên Lập,8317,Nga Hoàng
Phú Thọ,Yên Lập,8320,Đồng Lạc
Phú Thọ,Yên Lập,8323,Thượng Long
Phú Thọ,Yên Lập,8326,Đồng Thịnh
Phú Thọ,Yên Lập,8329,Phúc Khánh
Phú Thọ,Yên Lập,8332,Minh Hòa
Phú Thọ,Yên Lập,8335,Ngọc Lập
Phú Thọ,Yên Lập,8338,Ngọc Đồng
Phú Thọ,Cẩm Khê,8341,Cẩm Khê
Phú Thọ,Cẩm Khê,8344,Tiên Lương
Phú Thọ,Cẩm Khê,8347,Tuy Lộc
Phú Thọ,Cẩm Khê,8350,Ngô Xá
Phú Thọ,Cẩm Khê,8353,Minh Tân
Phú Thọ,Cẩm Khê,8356,Phượng Vĩ
Phú Thọ,Cẩm Khê,8362,Thụy Liễu
Phú Thọ,Cẩm Khê,8374,Tùng Khê
Phú Thọ,Cẩm Khê,8377,Tam Sơn
Phú Thọ,Cẩm Khê,8380,Văn Bán
Phú Thọ,Cẩm Khê,8383,Cấp Dẫn
